Tag;Datum;Zeit;Hallennummer;Inhalt Tooltip Halle;Spielnummer;Liga;Staffelkurzbezeichnung;Heimmannschaft;Gastmannschaft;Ergebnis;Halbzeitergebnis;SR A; Verein SR A; SR B; Verein SR B; SR C; Verein SR C; SR D; Verein SR D
Sat.;26.08.2017;15:40;813024;Delmenhorst, SH Am Stadion ;3;POK F;R1G12;HSG Delmenhorst;SV Werder Bremen II;="6:10";="4:5";Korsch Stefan;TV Langen;Reinke Stephan;TV Langen;;;;
Sat.;26.08.2017;15:40;813047; Elsfleth, Stadthalle;3;POK F;R1G14;HSG Schwanewede/Nk.;ATSV Habenhausen;="13:25";="6:12";Dettloff Horst-Uwe;HSG Stedingen 2016;;;;;;
Sat.;26.08.2017;15:40;809143; Lemförde, SZ;3;POK F;R1G16;TV Bissendorf-Holte;HSG Osnabrück;="9:14";="3:7";Witte Marcel;TV Neerstedt;;;;;;
Sat.;26.08.2017;15:40;205105;Süpplingen, Nord-Elm-Sporthalle;3;POK M;R1G16 ;TuS Bothfeld v. 1904 e.V.;TSV Burgdorf III;="17:16";="11:4";Lüthe Joachim;MTV Stöcken;Thoms Rainer;MTV Stöcken;;;;
Sat.;26.08.2017;15:40;808125;Bohmte, SZ ;3;POK F;R1G17;TV 01 Bohmte;FC Schüttorf 09;="12:21";="9:10";Heidrich Klaus;TuRa Marienhafe;;;;;;
Sat.;26.08.2017;15:40;805128;Zetel, HS ;3;POK F;R1G18;TuRa Marienhafe;HSG Wilhelmshaven;="9:19";="5:8";Jansen Nils;HSG Nordhorn e.V.;;;;;;
Sat.;26.08.2017;15:40;802102;Aurich-Mitte, SH;3;POK M;R1G23;Wilhelmshavener HV II;OHV Aurich II;="19:13";="9:9";Rieck Stephan;HSG Emden;;;;;;
Sat.;26.08.2017;15:40;813062;Alt Rastede, SH ;3;POK M;R1G24;MTV Aurich;SG VTB/Altjührden;="15:16";="8:8";Wagener Heinz;SV Warsingsfehn e.V.;Werner Wolfgang;SV Warsingsfehn e.V.;;;;
Sat.;26.08.2017;15:40;808134;Hagen a.T.W., SH -Gellenbeck;3;POK M;R1G30;TV 01 Bohmte II;HSG Osnabrück;="9:20";="2:9";Lüthje Tim;HSG Altes Amt Friesoythe;Sabir Sabah;HSG Altes Amt Friesoythe;;;;
Sat.;26.08.2017;15:40;803117;Haren, SZ Jahnstraße ;3;POK M;R1G32;TV Neerstedt II;TvdH Oldenburg;="12:13";="11:6";Opitz Reinhard;HSG Nordhorn e.V.;Opitz Roman-Marco;HSG Nordhorn e.V.;;;;
Sat.;26.08.2017;15:40;809137;Diepholz, SH Mühlenkamp ;3;POK M;R1G34;HSG Altes Amt Friesoythe;TV Cloppenburg;="15:20";="9:10";Schwarze Maximilian;SG SV Friedrichsfehn/TuS Petersfehn;Von Der Linde Björn;SG SV Friedrichsfehn/TuS Petersfehn;;;;
Sat.;26.08.2017;15:50;603106;Eyendorf, Gerhard-Langer-SH;2;POK M;R1G01 ;TSV Wietzendorf;TUS Bergen;="16:13";="6:9";Holste Mirko;MTV Tostedt;Stender Michael;MTV Tostedt;;;;
Sat.;26.08.2017;15:50;605185;Uelzen, Herzog-Ernst-Gymnasium;2;POK M;R1G03 ;SV Altencelle;Handballverein Lüneburg;="13:17";="7:7";Gehrmann Philip;TSV Gellersen;Lodders Stefan;TSV Gellersen;;;;
Sat.;26.08.2017;15:50;606108;Schwanewede, Heideschule;2;POK M;R1G05 ;HSG Schwanewede/Nk.;TV Gut Heil Spaden;="17:10";="8:5";Gardianczik Manfred;SVGO Bremen;Heumann Guido;SVGO Bremen;;;;
Sat.;26.08.2017;15:50;608115;Horneburg, SH 1;2;POK M;R1G07 ;HSG Bützfleth/Drochtersen;TV Oyten;="20:9";="11:4";Stammer Jens;Hagener SV;Stammer Jens Benjamin;TSV Otterndorf;;;;
Sat.;26.08.2017;15:50;206103;Uslar, SH Gymnasium;2;POK M;R1G12 ;SG Börde Handball;SV Alfeld;="13:12";="7:7";Kolle Jens;SV Einheit 1875 Worbis;Liebergesell Christian;TV Jahn Duderstadt;;;;
Sat.;26.08.2017;15:50;205101;Helmstedt, Gymnasium Julianum I;2;POK M;R1G17 ;HF Helmstedt-Büddenstedt;TV E. Sehnde;="19:13";="12:6";Hofmeister Wilfried;MTV Vater Jahn Peine;Wodarz Carsten;MTV Vater Jahn Peine;;;;
Sat.;26.08.2017;15:50;201123;Braunschweig, SH Wenden;2;POK M;R1G18;MTV Vorsfelde;VfL Wittingen;="13:9";="9:4";Kretzschmar Benjamin;MTV Groß Lafferde;Sölter Christian;MTV Groß Lafferde;;;;
Sat.;26.08.2017;15:50;403261;Hannover, GS Wendlandstrasse;2;POK M;R1G19;HSG Nienburg;HBV 91 Celle;="14:12";="7:7";Ben Brahim Hamed;SG Misburg;Triadan Martin;SG Misburg;;;;
Sat.;26.08.2017;15:50;809138;Steinfeld, SZ ;2;POK F;R1G22;BV Garrel e.V.;TV Dinklage II;="20:12";="9:5";Landwehr Jonas;TSV Quakenbrück;Speichert Marcel;TSV Quakenbrück;;;;
Sat.;26.08.2017;15:50;803151;Schüttorf, SH Vechte;2;POK M;R1G26;HSG Nordhorn e.V. II;FC Schüttorf 09;="10:18";="6:9";Schwarz Fabian;HSG Grönegau-Melle;;;;;;
Sat.;26.08.2017;15:50;813057;Bad Zwischenahn-Petersfehn, SPZ;2;POK M;R1G33;TV Neerstedt;TV Dinklage;="12:11";="7:4";Walther Christoph;TSV Großenkneten;Voigt Thomas;HSG Hude/Falkenburg;;;;
Sat.;26.08.2017;15:50;808154;Ankum, Ballsporthalle ;2;POK M;R1G35;HSG Wagenfeld/Wetschen;VfL Edewecht;="7:19";="3:11";Stöver Alexander;SFN Vechta;Austen Jan-Niklas;SFN Vechta;;;;
Sat.;26.08.2017;16:00;602139;Cuxhaven, SH Franzenburg;135001;LL MJA;Landesliga MJA Nord;JSG Altenw./Otternd.;SG Achim/Baden;="30:38";="14:18";Hamann Jens;HSG Schwanewede/Neuenkirchen;Wachowiak Nikolai;HSG Schwanewede/Neuenkirchen;;;;
Sat.;26.08.2017;16:00;403244;Garbsen, Heinz-Priebe-Halle;177001;LL WJB;Landesliga WJB Süd;SV Wacker Osterwald;TSV Neustadt;="10:20";="3:11";Franke Stefan;MTV Auhagen e. V.;Frohreich Karl-Heinz;HSG Exten-Rinteln;;;;
Sat.;26.08.2017;16:00;609176;Rotenburg, Pestalozzi-Schule;3;POK M;R1G10 ;HSG Delmenhorst;TuS Rotenburg;="7:20";="7:12";Morgenstern Manuel;TSV Daverden;Tapper Axel;TS Woltmershausen;;;;
Sat.;26.08.2017;16:00;809107;Dinklage, SH 1 SZ ;2;POK F;R1G25;TUS Blau-Weiß Lohne;TV Dinklage;="8:22";="3:9";Büssing Peter;TV Cloppenburg;Debbeler Michael;TV Cloppenburg;;;;
Sat.;26.08.2017;16:00;602188;Hagen, SH Schulzentrum;303001;ROL MJA (Ü);ROL MJA Nord;JMSG Loxstedt/Bexhövede/HG Bremerhaven;HSG Blexer TB/SVN;="0:0";="0:0";Lehn Holger;OSC Bremerhaven;;;;;;
Sat.;26.08.2017;16:00;606107;Grasberg, SH;401006;ROL WJA (Ü);ROL WJA Mitte;HV Grasberg;TuS Komet Arsten II;="10:16";="7:9";Lindner Silke;HV Grasberg 2010;;;;;;
Sat.;26.08.2017;16:00;811104;Wilhelmshaven Sporthalle Nogatstraße (OT Fedderwardergroden);163002;VR OL WJA;Vor. Oberliga WJA Nord;JSG Wilhelmshaven;SVGO Bremen;="33:27";="19:12";Hesselbarth Georg;TV Schiffdorf;Schminke Stefan;SG Findorff;;;;
Sat.;26.08.2017;16:10;608111;Stade, SH Vincent-Lübeck-Gymnasium;3;POK F;R1G11;HG Bremerhaven;TSV Altenwalde;="11:17";="5:8";Schäfer Björn;HSG Schwanewede/Neuenkirchen;;;;;;
Sat.;26.08.2017;16:10;203120;Bovenden, SH;3;POK M;R1G11 ;MTV Moringen;HSG Rhumetal;="14:2";="6:2";Dörfler Thomas;TG Münden;Müller Dominik;TG Münden;;;;
Sat.;26.08.2017;16:10;203121;Rosdorf, SH;3;POK M;R1G13 ;Eintracht Hildesheim II;TG Münden;="18:11";="5:7";Bode Reinhard;Northeimer HC;;;;;;
Sat.;26.08.2017;16:10;204108;Langelsheim, Sporthalle;3;POK M;R1G15 ;HSG Langelsheim/Astf.;Lehrter SV;="4:16";="1:6";Schmidt Jan;VfL Wittingen;Schmidt Nick;VfL Wittingen;;;;
Sat.;26.08.2017;16:10;813037; Neerstedt, SZ;3;POK F;R1G21;HSG Grüppenb./Bookholzb.;TV Cloppenburg;="13:12";="4:5";Hinrichsen Peter;HSG Blexer TB/SV Nordenham;Hinrichsen Astrid;HSG Blexer TB/SV Nordenham;;;;
Sat.;26.08.2017;16:10;809130;Steinfeld-Mühlen, SZ ;3;POK F;R1G24;HSG Harpst./Wildesh.;HSG Hude/Falkenburg;="10:25";="3:11";Kessler Frank;TuS Sulingen;;;;;;
Sat.;26.08.2017;16:20;609102;Verden, SH Realschule ;2;POK M;R1G09 ;ATSV Habenhausen II;TV Sottrum;="13:20";="6:10";Pahl Claas;HSG Bützfleth/Drochtersen;Pahl Maximilian;HSG Bützfleth/Drochtersen;;;;
Sat.;26.08.2017;16:30;207102;Hattorf, SH Dorfgemeinschaftsanlage;147002;LL MJB;Landesliga MJB Süd;HSG Oha;HSV Warberg/Lelm;="22:25";="10:14";Kätsch Mario;1. SC Heiligenstadt;Schmidt Christian;SV Einheit 1875 Worbis;;;;
Sat.;26.08.2017;16:30;603112;Winsen-Luhdorf, Peter-Wind-Halle;4;POK M;R1G02;MTV Embsen;SG Luhdorf/Scharmbeck;="17:12";="9:5";Holzwarth Jannik;SG Adendorf/Scharnebeck;Kern Rene`;TSV Hitzacker;;;;
Sat.;26.08.2017;16:30;208102;Peine, Silberkamp-Sporthalle;4;POK F;R1G02;DJK BW Hildesheim;MTV VJ Peine;="8:17";="5:10";Buhl Peter;MTV Vorsfelde;Kelm Robert;MTV Vorsfelde;;;;
Sat.;26.08.2017;16:30;402130;Hameln, Hohes Feld;4;POK F;R1G06;HV Barsinghausen;MTV Großenheidorn;="12:14";="5:6";Thiele Marko;HSG Fuhlen-Hessisch Oldendorf;Weber Marc;HSG Fuhlen-Hessisch Oldendorf;;;;
Sat.;26.08.2017;16:30;813024;Delmenhorst, SH Am Stadion ;4;POK F;R1G12;TSV Morsum;TuS Komet Arsten;="12:15";="6:8";Voigts Steffen;ATSV Habenhausen;;;;;;
Sat.;26.08.2017;16:30;813047; Elsfleth, Stadthalle;4;POK F;R1G14;HSG Hude/Falkenburg II;Elsflether TB;="13:8";="8:6";Adolph Kevin;HG Jever/Schortens;Adolph Kilian;HG Jever/Schortens;;;;
Sat.;26.08.2017;16:30;809143; Lemförde, SZ;4;POK F;R1G16;SV SW Osterfeine;TUS Lemförde;="12:13";="7:7";Schmidt Daniel;TUS Blau-Weiß Lohne;Westendorf Paul;TUS Blau-Weiß Lohne;;;;
Sat.;26.08.2017;16:30;205105;Süpplingen, Nord-Elm-Sporthalle;4;POK M;R1G16 ;HSG Nord Edemissen;HSV Warberg/Lelm;="14:18";="6:5";Andres Dustin;MTV Vorsfelde;Pausch Philip;HSC Ehmen;;;;
Sat.;26.08.2017;16:30;808125;Bohmte, SZ ;4;POK F;R1G17;HSG Grönegau-Melle;SG Neuenhaus/Uelsen;="11:20";="2:10";Rawe Martin;SV Rot-Weiß Damme;Wiese Norbert;SV Rot-Weiß Damme;;;;
Sat.;26.08.2017;16:30;805128;Zetel, HS ;4;POK F;R1G18;HG Jever/Schortens;HSG Neuenburg/Bockhorn;="12:13";="4:7";Farhat Ali;HSG Nordhorn e.V.;;;;;;
Sat.;26.08.2017;16:30;405107;Hildesheim, SH Gymnasium;2;POK M;R1G20;VfL Uetze;VfL Hameln;="10:21";="5:9";Bartel Volker;HSG Hannover-West;Weiß Frank-Joachim;HSG Hannover-West;;;;
Sat.;26.08.2017;16:30;813062;Alt Rastede, SH ;4;POK M;R1G24;HSG Emden;VfL Rastede;="20:18";="7:9";Kossen Friedrich;HSG Grüppenbühren/Bookholzberg;Quahs Heinz;HSG Grüppenbühren/Bookholzberg;;;;
Sat.;26.08.2017;16:30;808146;Melle, Sporthalle Eicken-Bruche;3;POK M;R1G29;TV Bissendorf-Holte;Eickener SpVg;="11:17";="4:10";Meyer Zur Heide Arend;HSG Grönegau-Melle;Wessendorf Oliver;HSG Grönegau-Melle;;;;
Sat.;26.08.2017;16:30;808134;Hagen a.T.W., SH -Gellenbeck;4;POK M;R1G30;TV Bissendorf-Holte II;SG Teuto Handball;="17:13";="8:5";Schlichting Ralf;SSC Dodesheide;Peistrup Thorsten;SSC Dodesheide;;;;
Sat.;26.08.2017;16:30;803117;Haren, SZ Jahnstraße ;4;POK M;R1G32;TS Hoykenkamp;TuS Haren;="6:12";="1:5";van Hoorn Hans-Christian;FC Oldersum;Smolka-Tongers Günther;TUS Holthusen;;;;
Sat.;26.08.2017;16:30;809137;Diepholz, SH Mühlenkamp ;4;POK M;R1G34;HSG Grüppenb./Bookholzb.;HSG Barnstorf/Diepholz;="10:21";="5:11";Knochenwefel Andreas;SV SW Osterfeine;Lamping Christian;Grün-Weiß Mühlen;;;;
Sat.;26.08.2017;16:30;805131;Esens, Dreifachsporthalle;406003;ROL WJA (Ü);ROL WJA Nordwest;TUS Esens;SV SF Larrelt;="15:34";="6:19";Eden Anne;HSG Wilhelmshaven;Eden Dana;HSG Wilhelmshaven;;;;
Sat.;26.08.2017;16:30;813004;Oldenburg, SZ-Eversten;143005;VR OL MJB;Vor. Oberliga MJB Nord;TvdH Oldenburg;OHV Aurich;="24:25";="8:12";Bernatzek Thomas;BTB Oldenburg;Dierks Henning;BTB Oldenburg;;;;
Sat.;26.08.2017;16:40;603106;Eyendorf, Gerhard-Langer-SH;3;POK M;R1G01 ;SG Südkreis Clenze;TSV Wietzendorf;="15:16";="7:7";Holste Mirko;MTV Tostedt;Stender Michael;MTV Tostedt;;;;
Sat.;26.08.2017;16:40;605185;Uelzen, Herzog-Ernst-Gymnasium;3;POK M;R1G03 ;TUS Jahn Hollenstedt;SV Altencelle;="19:16";="11:7";Gehrmann Philip;TSV Gellersen;Lodders Stefan;TSV Gellersen;;;;
Sat.;26.08.2017;16:40;606108;Schwanewede, Heideschule;3;POK M;R1G05 ;Elsflether TB II;HSG Schwanewede/Nk.;="4:23";="1:9";Gardianczik Manfred;SVGO Bremen;Heumann Guido;SVGO Bremen;;;;
Sat.;26.08.2017;16:40;608115;Horneburg, SH 1;3;POK M;R1G07 ;TV Schiffdorf;HSG Bützfleth/Drochtersen;="9:16";="3:8";Stammer Jens;Hagener SV;Stammer Jens Benjamin;TSV Otterndorf;;;;
Sat.;26.08.2017;16:40;206103;Uslar, SH Gymnasium;3;POK M;R1G12 ;HSG Schoning./Uslar/Wiens.;SG Börde Handball;="15:11";="8:2";Kolle Jens;SV Einheit 1875 Worbis;Liebergesell Christian;TV Jahn Duderstadt;;;;
Sat.;26.08.2017;16:40;205101;Helmstedt, Gymnasium Julianum I;3;POK M;R1G17 ;VfL Lehre;HF Helmstedt-Büddenstedt;="11:19";="7:9";Hofmeister Wilfried;MTV Vater Jahn Peine;Wodarz Carsten;MTV Vater Jahn Peine;;;;
Sat.;26.08.2017;16:40;201123;Braunschweig, SH Wenden;3;POK M;R1G18;BTSV Eintr. Braunschweig;MTV Vorsfelde;="9:14";="4:10";Kretzschmar Benjamin;MTV Groß Lafferde;Sölter Christian;MTV Groß Lafferde;;;;
Sat.;26.08.2017;16:40;403261;Hannover, GS Wendlandstrasse;3;POK M;R1G19;Hannoverscher SC;HSG Nienburg;="19:10";="9:7";Ben Brahim Hamed;SG Misburg;Triadan Martin;SG Misburg;;;;
Sat.;26.08.2017;16:40;809138;Steinfeld, SZ ;3;POK F;R1G22;SV Holdorf;BV Garrel e.V.;="14:19";="7:10";Landwehr Jonas;TSV Quakenbrück;Speichert Marcel;TSV Quakenbrück;;;;
Sat.;26.08.2017;16:40;803151;Schüttorf, SH Vechte;3;POK M;R1G26;FC Schüttorf 09;TSG 07 Burg Gretesch;="12:13";="0:0";Schwarz Fabian;HSG Grönegau-Melle;;;;;;
Sat.;26.08.2017;16:40;813057;Bad Zwischenahn-Petersfehn, SPZ;3;POK M;R1G33;VfL Oldenburg;TV Neerstedt;="8:18";="4:10";Walther Christoph;TSV Großenkneten;Voigt Thomas;HSG Hude/Falkenburg;;;;
Sat.;26.08.2017;16:40;808154;Ankum, Ballsporthalle ;3;POK M;R1G35;VfL Edewecht;SV Quitt Ankum;="17:6";="6:3";Austen Jan-Niklas;SFN Vechta;Stöver Alexander;SFN Vechta;;;;
Sat.;26.08.2017;16:45;602175;Langen, SH Schulzentrum;401002;ROL WJA (Ü);ROL WJA Mitte;JSG Geestland;Hagener SV;="30:32";="14:16";Schmitt Jürgen;TV Gut Heil Spaden;;;;;;
Sat.;26.08.2017;17:00;607111;Schwarmstedt, Wilhelm-Röpke-Schule;136001;LL MJA;Landesliga MJA Ost;MTV Schwarmstedt;TSV Anderten II;="27:26";="15:13";Sievers Karsten;MTV Schwarmstedt;Garms Thomas;MTV Schwarmstedt;;;;
Sat.;26.08.2017;17:00;203140;Hann.-Münden, SH Gymnasium;137002;LL MJA;Landesliga MJA Süd;JSG Münden/Volkmarsh.;HSG Nord Edemissen;="25:29";="12:17";Kirchhoff Michael;MTV Groß Lafferde;Nothrof Steffen;MTV Groß Lafferde;;;;
Sat.;26.08.2017;17:00;808132;Georgsmarienhütte, SZ ;138002;LL MJA;Landesliga MJA West;TV Georgsmarienhütte;HSG Neuenburg/Bockhorn;="35:33";="16:12";Hünnefeld Olaf;TSG 07 Burg Gretesch;;;;;;
Sat.;26.08.2017;17:00;813033; Harpstedt, SZ;175003;LL WJB;Landesliga WJB Nord;HSG Harpst./Wildesh.;Sportclub Ihrhove 07;="14:17";="8:10";Roreger Marco;HSG Harpstedt/Wildeshausen;Holste Marlis;HSG Harpstedt/Wildeshausen;;;;
Sat.;26.08.2017;17:00;608111;Stade, SH Vincent-Lübeck-Gymnasium;4;POK F;R1G11;VfL Horneburg;VfL Stade II;="10:19";="3:11";Hermann Edwin;HSG Barnstorf/Diepholz;;;;;;
Sat.;26.08.2017;17:00;203120;Bovenden, SH;4;POK M;R1G11 ;Northeimer HC II;SG Spanbeck/Billingshausen;="6:13";="3:8";Brandl Hanns-Jürgen;HSG Göttingen;Drebing Georg;SG Spanbeck/Billingshausen;;;;
Sat.;26.08.2017;17:00;203121;Rosdorf, SH;4;POK M;R1G13 ;HSG Plesse-Hardenberg;HG Rosdorf-Grone;="17:17";="9:8";Leube André;HC Braunschweig;Tempel Teja;MTV Braunschweig;;;;
Sat.;26.08.2017;17:00;204108;Langelsheim, Sporthalle;4;POK M;R1G15 ;SG Zweidorf/Bortfeld;MTV Braunschweig II;="10:17";="5:9";Bausewein Rainer;HSC Ehmen;Lo Presti Francesco;VfB Fallersleben;;;;
Sat.;26.08.2017;17:00;813037; Neerstedt, SZ;4;POK F;R1G21;TUS FRISIA Goldenstedt II;TV Neerstedt;="9:18";="4:8";Gil Franziska;TSG Hatten-Sandkrug;Gil Norman;TSG Hatten-Sandkrug;;;;
Sat.;26.08.2017;17:00;809130;Steinfeld-Mühlen, SZ ;4;POK F;R1G24;SFN Vechta II;Grün-Weiß Mühlen;="10:16";="4:4";Kahler Fabian;TV Neerstedt;;;;;;
Sat.;26.08.2017;17:00;809107;Dinklage, SH 1 SZ ;3;POK F;R1G25;TV Dinklage;SV Höltinghausen;="22:7";="9:4";Büssing Peter;TV Cloppenburg;Debbeler Michael;TV Cloppenburg;;;;
Sat.;26.08.2017;17:00;602173;Cadenberge, SH Schulzentrum;303002;ROL MJA (Ü);ROL MJA Nord;TSV Germania Cadenberge;SVGO Bremen II;="29:22";="16:7";Huster Steffen;TSV Otterndorf;;;;;;
Sat.;26.08.2017;17:00;805106;Jever, SZ ;302001;ROL MJA (Ü);ROL MJA Nordwest;HG Jever/Schortens;VfL Edewecht;="34:8";="12:3";Kamps Fred;SG VTB/Altjührden;Vater Karl-August;SG VTB/Altjührden;;;;
Sat.;26.08.2017;17:00;403410;Großenheidorn, SH;144005;VR OL MJB;Vor. Oberliga MJB Süd;JSG GIW Meerhandball;TSV Burgdorf;="9:36";="3:22";Bund Frederik;VfL Hameln;Mikize Mirco;Handballverein Barsinghausen;;;;
Sat.;26.08.2017;17:00;813100;Oldenburg-Wechloy, BBS ;192004;VR OL WJC;Vorrunde OL WJC Südwest;VfL Oldenburg;SG Teuto Handball;="34:18";="13:9";Hoyer Fabienne;JSG Wilhelmshaven;Rachow Steve;Wilhelmshavener Handballverein;;;;
Sat.;26.08.2017;17:10;609102;Verden, SH Realschule ;3;POK M;R1G09 ;HSG Verden-Aller;ATSV Habenhausen II;="19:14";="10:8";Pahl Claas;HSG Bützfleth/Drochtersen;Pahl Maximilian;HSG Bützfleth/Drochtersen;;;;
Sat.;26.08.2017;17:20;603112;Winsen-Luhdorf, Peter-Wind-Halle;5;POK M;R1G02;SV T Uelzen/Salzwedel;MTV Embsen;="13:15";="7:7";Holzwarth Jannik;SG Adendorf/Scharnebeck;Kern Rene`;TSV Hitzacker;;;;
Sat.;26.08.2017;17:20;208102;Peine, Silberkamp-Sporthalle;5;POK F;R1G02;TuS Bothfeld v. 1904 e.V.;DJK BW Hildesheim;="11:15";="7:8";Buhl Peter;MTV Vorsfelde;Kelm Robert;MTV Vorsfelde;;;;
Sat.;26.08.2017;17:20;402130;Hameln, Hohes Feld;5;POK F;R1G06;TUS Empelde;HV Barsinghausen;="19:13";="11:5";Thiele Marko;HSG Fuhlen-Hessisch Oldendorf;Weber Marc;HSG Fuhlen-Hessisch Oldendorf;;;;
Sat.;26.08.2017;17:20;813024;Delmenhorst, SH Am Stadion ;5;POK F;R1G12;HSG Delmenhorst;TSV Morsum;="13:8";="7:5";Voigts Steffen;ATSV Habenhausen;;;;;;
Sat.;26.08.2017;17:20;813047; Elsfleth, Stadthalle;5;POK F;R1G14;HSG Schwanewede/Nk.;HSG Hude/Falkenburg II;="5:17";="2:8";Adolph Kevin;HG Jever/Schortens;Adolph Kilian;HG Jever/Schortens;;;;
Sat.;26.08.2017;17:20;809143; Lemförde, SZ;5;POK F;R1G16;TV Bissendorf-Holte;SV SW Osterfeine;="14:14";="5:7";Schmidt Daniel;TUS Blau-Weiß Lohne;Westendorf Paul;TUS Blau-Weiß Lohne;;;;
Sat.;26.08.2017;17:20;205105;Süpplingen, Nord-Elm-Sporthalle;5;POK M;R1G16 ;TuS Bothfeld v. 1904 e.V.;HSG Nord Edemissen;="11:21";="9:14";Andres Dustin;MTV Vorsfelde;Pausch Philip;HSC Ehmen;;;;
Sat.;26.08.2017;17:20;808125;Bohmte, SZ ;5;POK F;R1G17;TV 01 Bohmte;HSG Grönegau-Melle;="12:9";="5:4";Rawe Martin;SV Rot-Weiß Damme;Wiese Norbert;SV Rot-Weiß Damme;;;;
Sat.;26.08.2017;17:20;805128;Zetel, HS ;5;POK F;R1G18;TuRa Marienhafe;HG Jever/Schortens;="10:10";="4:4";Farhat Ali;HSG Nordhorn e.V.;Jansen Nils;HSG Nordhorn e.V.;;;;
Sat.;26.08.2017;17:20;813062;Alt Rastede, SH ;5;POK M;R1G24;MTV Aurich;HSG Emden;="20:19";="10:9";Kossen Friedrich;HSG Grüppenbühren/Bookholzberg;Quahs Heinz;HSG Grüppenbühren/Bookholzberg;;;;
Sat.;26.08.2017;17:20;808134;Hagen a.T.W., SH -Gellenbeck;5;POK M;R1G30;TV 01 Bohmte II;TV Bissendorf-Holte II;="11:14";="4:6";Schlichting Ralf;SSC Dodesheide;Peistrup Thorsten;SSC Dodesheide;;;;
Sat.;26.08.2017;17:20;803117;Haren, SZ Jahnstraße ;5;POK M;R1G32;TV Neerstedt II;TS Hoykenkamp;="14:14";="4:6";van Hoorn Hans-Christian;FC Oldersum;Smolka-Tongers Günther;TUS Holthusen;;;;
Sat.;26.08.2017;17:20;809137;Diepholz, SH Mühlenkamp ;5;POK M;R1G34;HSG Altes Amt Friesoythe;HSG Grüppenb./Bookholzb.;="18:13";="9:7";Knochenwefel Andreas;SV SW Osterfeine;Lamping Christian;Grün-Weiß Mühlen;;;;
Sat.;26.08.2017;17:30;603106;Eyendorf, Gerhard-Langer-SH;4;POK M;R1G01 ;TUS Bergen;MTV Eyendorf;="10:18";="6:10";Eulner Dennis;HSG Seevetal;Mischke Jonathan;HSG Lachte-Lutter;;;;
Sat.;26.08.2017;17:30;605185;Uelzen, Herzog-Ernst-Gymnasium;4;POK M;R1G03 ;Handballverein Lüneburg;TV Uelzen;="19:9";="10:5";Hannebohm Kay;SG Adendorf/Scharnebeck;Tepper Christian;POST SV Uelzen;;;;
Sat.;26.08.2017;17:30;606108;Schwanewede, Heideschule;4;POK M;R1G05 ;TV Gut Heil Spaden;TV Langen;="10:19";="4:9";Burchhardt Julia;TS Woltmershausen;Feldmann Jörg;TS Woltmershausen;;;;
Sat.;26.08.2017;17:30;608115;Horneburg, SH 1;4;POK M;R1G07 ;TV Oyten;VfL Horneburg;="10:17";="6:7";Schweier Jan;spielfrei;;;;;;
Sat.;26.08.2017;17:30;206103;Uslar, SH Gymnasium;4;POK M;R1G12 ;SV Alfeld;MTV Geismar;="14:10";="10:5";Colodie Christian;MTV Braunschweig;Rühe Sebastian;HSG Liebenburg-Salzgitter;;;;
Sat.;26.08.2017;17:30;205101;Helmstedt, Gymnasium Julianum I;4;POK M;R1G17 ;TV E. Sehnde;VfB Fallersleben;="10:7";="5:6";Albrecht Michael;MTV Seesen v. 1862;Seidig Christoph;MTV Seesen v. 1862;;;;
Sat.;26.08.2017;17:30;201123;Braunschweig, SH Wenden;4;POK M;R1G18;VfL Wittingen;HG ELM;="17:11";="6:6";Artischewski Klaus;TSV Bildung Peine;Lächelt Lutz;TSV Bildung Peine;;;;
Sat.;26.08.2017;17:30;403261;Hannover, GS Wendlandstrasse;4;POK M;R1G19;HBV 91 Celle;HSG Herrenhausen/Stöcken;="16:14";="8:6";Steinbarth Roman;VfL Hameln;Steinbarth Tino;VfL Hameln;;;;
Sat.;26.08.2017;17:30;405107;Hildesheim, SH Gymnasium;3;POK M;R1G20;TUS GW Himmelsthür;VfL Hameln;="23:4";="11:1";Bartel Volker;HSG Hannover-West;Weiß Frank-Joachim;HSG Hannover-West;;;;
Sat.;26.08.2017;17:30;809138;Steinfeld, SZ ;4;POK F;R1G22;TV Dinklage II;SV Falke Steinfeld;="13:10";="5:5";Kessler Frank;TuS Sulingen;;;;;;
Sat.;26.08.2017;17:30;813057;Bad Zwischenahn-Petersfehn, SPZ;4;POK M;R1G33;TV Dinklage;SG SV F-fehn./TuS P-fehn;="13:13";="6:6";Becker Thoralf;TS Hoykenkamp;Schumacher Elke;Elsflether TB;;;;
Sat.;26.08.2017;17:50;607116;Wietzendorf, SH;136002;LL MJA;Landesliga MJA Ost;TSV Wietzendorf;TSV Neustadt;="34:30";="14:16";Rusch Michael;MTV Soltau;;;;;;
Sat.;26.08.2017;17:50;608111;Stade, SH Vincent-Lübeck-Gymnasium;5;POK F;R1G11;HG Bremerhaven;VfL Horneburg;="12:11";="7:6";Hermann Edwin;HSG Barnstorf/Diepholz;;;;;;
Sat.;26.08.2017;17:50;203120;Bovenden, SH;5;POK M;R1G11 ;MTV Moringen;Northeimer HC II;="14:9";="7:5";Brandl Hanns-Jürgen;HSG Göttingen;Drebing Georg;SG Spanbeck/Billingshausen;;;;
